country_cd,region_cd,tribal_code,facility_id,unit_id,rel_point_id,process_id,agy_facility_id,agy_unit_id,agy_rel_point_id,agy_process_id,scc,poll,ann_value,ann_pct_red,facility_name,erptype,stkhgt,stkdiam,stktemp,stkflow,stkvel,naics,longitude,latitude,ll_datum,horiz_coll_mthd,design_capacity,design_capacity_units,reg_codes,fac_source_type,unit_type_code,control_ids,control_measures,current_cost,cumulative_cost,projection_factor,submitter_id,calc_method,data_set_id,facil_category_code,oris_facility_code,oris_boiler_id,ipm_yn,calc_year,date_updated,fug_height,fug_width_xdim,fug_length_ydim,fug_angle,zipcode,annual_avg_hours_per_year,jan_value,feb_value,mar_value,apr_value,may_value,jun_value,jul_value,aug_value,sep_value,oct_value,nov_value,dec_value,jan_pctred,feb_pctred,mar_pctred,apr_pctred,may_pctred,jun_pctred,jul_pctred,aug_pctred,sep_pctred,oct_pctred,nov_pctred,dec_pctred,comment
US,48185,,6436311,16959513,16506712,8375014,2,000002,000002,000013,10100302,18540299,0.022272,,GIBBONS CREEK,2,465,20,200,,82,22111,-96.081667,30.618603000000004,,,460,E6BTU/HR,63UUUUU,125,100,128,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,6136,1,6136_B_1,2015,20180117,,,,,77801,7335,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .12 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48185,,6436311,16959513,16506712,8375014,2,000002,000002,000013,10100302,16065831,0.163328,,GIBBONS CREEK,2,465,20,200,,82,22111,-96.081667,30.618603000000004,,,460,E6BTU/HR,63UUUUU,125,100,128,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,6136,1,6136_B_1,2015,20180117,,,,,77801,7335,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .88 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48175,,4018411,34509413,32887512,7771114,2,000001,000001,000001,10100201,16065831,0.21023200000000006,,COLETO CREEK POWER STATION,2,303,20,300,,87,22111,-97.214444,28.712831,,,6330,E6BTU/HR,63UUUUU,125,100,127,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,6178,1,6178_B_1,2015,20180117,,,,,77960,6370,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .88 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48175,,4018411,34509413,32887512,7771114,2,000001,000001,000001,10100201,18540299,0.028668,,COLETO CREEK POWER STATION,2,303,20,300,,87,22111,-97.214444,28.712831,,,6330,E6BTU/HR,63UUUUU,125,100,127,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,6178,1,6178_B_1,2015,20180117,,,,,77960,6370,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .12 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48141,,4837411,31689013,30303712,11027414,8,000003,000003,000003,10100601,16065831,0.003072,,NEWMAN STATION,2,128,11.25,300,,33.3,22111,-106.431658,31.983883,,,1030,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3456,3,3456_B_3,2015,20180117,,,,,79901,7921,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .96 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48141,,4837411,31689013,30303712,11027414,8,000003,000003,000003,10100601,18540299,0.000128,,NEWMAN STATION,2,128,11.25,300,,33.3,22111,-106.431658,31.983883,,,1030,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3456,3,3456_B_3,2015,20180117,,,,,79901,7921,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .04 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48141,,4837411,31689213,30304212,11027214,8,000001,000001,000001,10100601,16065831,0.00192,,NEWMAN STATION,2,121,11.16,300,,54.05,22111,-106.431667,31.983606,,,878,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3456,1,3456_B_1,2015,20180117,,,,,79901,5517,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .96 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48141,,4837411,31689213,30304212,11027214,8,000001,000001,000001,10100601,18540299,8e-05,,NEWMAN STATION,2,121,11.16,300,,54.05,22111,-106.431667,31.983606,,,878,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3456,1,3456_B_1,2015,20180117,,,,,79901,5517,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .04 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48141,,4837411,31688713,30304312,11027714,8,000002,000002,000002,10100601,16065831,0.002304,,NEWMAN STATION,2,121,11.16,300,,47.72,22111,-106.431658,31.983883,,,859,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3456,2,3456_B_2,2015,20180117,,,,,79901,7629,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .96 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48141,,4837411,31688713,30304312,11027714,8,000002,000002,000002,10100601,18540299,9.6e-05,,NEWMAN STATION,2,121,11.16,300,,47.72,22111,-106.431658,31.983883,,,859,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3456,2,3456_B_2,2015,20180117,,,,,79901,7629,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .04 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48157,,3968411,34521813,32902112,8207614,5,000006,000006,000079,10100222,18540299,0.003168,,WA PARISH ELECTRIC GENERATING STATION,2,600,24,330,,103,22111,-95.635667,29.478686,,,6570,E6BTU/HR,63UUUUU,125,100,127,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3470,WAP5,3470_B_WAP5,2015,20180117,,,,,77545,8379,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .12 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48157,,3968411,34521813,32902112,8207614,5,000006,000006,000079,10100222,16065831,0.023232,,WA PARISH ELECTRIC GENERATING STATION,2,600,24,330,,103,22111,-95.635667,29.478686,,,6570,E6BTU/HR,63UUUUU,125,100,127,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3470,WAP5,3470_B_WAP5,2015,20180117,,,,,77545,8379,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .88 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48157,,3968411,34525413,32900712,8203114,5,000008,000008,000077,10100222,16065831,0.017952000000000003,,WA PARISH ELECTRIC GENERATING STATION,2,500,22,330,,103,22111,-95.634042,29.476469,,,5730,E6BTU/HR,63UUUUU,125,100,127,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3470,WAP7,3470_B_WAP7,2015,20180117,,,,,77545,6824,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .88 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48157,,3968411,34525413,32900712,8203114,5,000008,000008,000077,10100222,18540299,0.002448,,WA PARISH ELECTRIC GENERATING STATION,2,500,22,330,,103,22111,-95.634042,29.476469,,,5730,E6BTU/HR,63UUUUU,125,100,127,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3470,WAP7,3470_B_WAP7,2015,20180117,,,,,77545,6824,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .12 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48157,,3968411,34520213,32905412,8030214,5,000014,000018,000075,10100222,18540299,0.00432,,WA PARISH ELECTRIC GENERATING STATION,2,500,22,170,,84,22111,-95.634119,29.475603000000003,,,5730,E6BTU/HR,63UUUUU,125,100,127,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3470,WAP8,3470_B_WAP8,2015,20180117,,,,,77545,7603,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .12 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48157,,3968411,34520213,32905412,8030214,5,000014,000018,000075,10100222,16065831,0.03168,,WA PARISH ELECTRIC GENERATING STATION,2,500,22,170,,84,22111,-95.634119,29.475603000000003,,,5730,E6BTU/HR,63UUUUU,125,100,127,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3470,WAP8,3470_B_WAP8,2015,20180117,,,,,77545,7603,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .88 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48157,,3968411,34525513,32899312,8203014,5,000007,000007,000078,10100222,16065831,0.02464,,WA PARISH ELECTRIC GENERATING STATION,2,600,24,330,,103,22111,-95.635097,29.477886,,,6570,E6BTU/HR,63UUUUU,125,100,127,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3470,WAP6,3470_B_WAP6,2015,20180117,,,,,77545,7662,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .88 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48157,,3968411,34525513,32899312,8203014,5,000007,000007,000078,10100222,18540299,0.00336,,WA PARISH ELECTRIC GENERATING STATION,2,600,24,330,,103,22111,-95.635097,29.477886,,,6570,E6BTU/HR,63UUUUU,125,100,127,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3470,WAP6,3470_B_WAP6,2015,20180117,,,,,77545,7662,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .12 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48149,,4144811,34062213,96150212,138875714,5,000008,000093,000081,10100226,16065831,0.0264,,FAYETTE POWER PROJECT,2,525,34,136,,55,22111,-96.752147,29.914317,,,6000,E6BTU/HR,63UUUUU,125,100,128,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,6179,2,6179_B_2,2015,20180117,,,,,78945,6593,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .88 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48149,,4144811,34062213,96150212,138875714,5,000008,000093,000081,10100226,18540299,0.0036,,FAYETTE POWER PROJECT,2,525,34,136,,55,22111,-96.752147,29.914317,,,6000,E6BTU/HR,63UUUUU,125,100,128,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,6179,2,6179_B_2,2015,20180117,,,,,78945,6593,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .12 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48149,,4144811,34062013,96150112,138875614,5,000007,000092,000080,10100226,18540299,0.0168,,FAYETTE POWER PROJECT,2,525,34,136,,55,22111,-96.752144,29.914481,,,6000,E6BTU/HR,63UUUUU,125,100,128,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,6179,1,6179_B_1,2015,20180117,,,,,78945,8390,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .12 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48149,,4144811,34062013,96150112,138875614,5,000007,000092,000080,10100226,16065831,0.1232,,FAYETTE POWER PROJECT,2,525,34,136,,55,22111,-96.752144,29.914481,,,6000,E6BTU/HR,63UUUUU,125,100,128,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,6179,1,6179_B_1,2015,20180117,,,,,78945,8390,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .88 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48149,,4144811,34061613,32520512,8148214,5,000016,000016,000015,10100226,18540299,0.00948,,FAYETTE POWER PROJECT,2,535,25.75,250,,88,22111,-96.751417,29.915994,,,4740,E6BTU/HR,63UUUUU,125,100,128,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,6179,3,6179_B_3,2015,20180117,,,,,78945,6605,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .12 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48149,,4144811,34061613,32520512,8148214,5,000016,000016,000015,10100226,16065831,0.06952,,FAYETTE POWER PROJECT,2,535,25.75,250,,88,22111,-96.751417,29.915994,,,4740,E6BTU/HR,63UUUUU,125,100,128,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,6179,3,6179_B_3,2015,20180117,,,,,78945,6605,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .88 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48021,,3981511,35536513,33808912,13264914,2,000002,000002,000023,10100601,16065831,0.000288,,SIM GIDEON POWER PLANT,2,154,10,300,,45,22111,-97.270889,30.145656,,,1400,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3601,2,3601_B_2,2015,20180117,,,,,78602,751,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .96 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48021,,3981511,35536513,33808912,13264914,2,000002,000002,000023,10100601,18540299,1.2e-05,,SIM GIDEON POWER PLANT,2,154,10,300,,45,22111,-97.270889,30.145656,,,1400,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3601,2,3601_B_2,2015,20180117,,,,,78602,751,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .04 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48021,,3981511,35536213,33808012,13265214,2,000001,000025,000024,10100601,16065831,0.000288,,SIM GIDEON POWER PLANT,2,154,10,300,,45,22111,-97.270892,30.145389,,,1400,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3601,1,3601_B_1,2015,20180117,,,,,78602,686,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .96 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48021,,3981511,35536213,33808012,13265214,2,000001,000025,000024,10100601,18540299,1.2e-05,,SIM GIDEON POWER PLANT,2,154,10,300,,45,22111,-97.270892,30.145389,,,1400,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3601,1,3601_B_1,2015,20180117,,,,,78602,686,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .04 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48021,,3981511,35536413,33807112,13265014,2,000003,000003,000022,10100604,16065831,0.001536,,SIM GIDEON POWER PLANT,2,275,15,217,,35,22111,-97.270944,30.146072,,,3400,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3601,3,3601_B_3,2015,20180117,,,,,78602,1666,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .96 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48021,,3981511,35536413,33807112,13265014,2,000003,000003,000022,10100604,18540299,6.4e-05,,SIM GIDEON POWER PLANT,2,275,15,217,,35,22111,-97.270944,30.146072,,,3400,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3601,3,3601_B_3,2015,20180117,,,,,78602,1666,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .04 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48401,,6498311,19524013,18872212,2334114,37,000006,000001,000005,20100101,18540299,0.000108,,ELECTRIC POWER GENERATION,2,153,18,250,,61,22111,-94.619192,32.017939,,,1670,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,55132,OGTDB1,55132_G_GTG1,2015,20180117,,,,,75680,6467,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .18 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion -OIL
US,48401,,6498311,19524013,18872212,2334114,37,000006,000001,000005,20100101,16065831,0.000492,,ELECTRIC POWER GENERATION,2,153,18,250,,61,22111,-94.619192,32.017939,,,1670,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,55132,OGTDB1,55132_G_GTG1,2015,20180117,,,,,75680,6467,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .82 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion -OIL
US,48401,,6498311,19524513,18872312,2333614,37,000007,000002,000006,20100101,16065831,0.00041,,ELECTRIC POWER GENERATION,2,153,18,250,,61,22111,-94.619211,32.017610999999995,,,1670,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,55132,OGTDB2,55132_G_GTG2,2015,20180117,,,,,75680,5685,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .82 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion -OIL
US,48401,,6498311,19524513,18872312,2333614,37,000007,000002,000006,20100101,18540299,9e-05,,ELECTRIC POWER GENERATION,2,153,18,250,,61,22111,-94.619211,32.017610999999995,,,1670,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,55132,OGTDB2,55132_G_GTG2,2015,20180117,,,,,75680,5685,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .18 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion -OIL
US,48401,,6498311,19524613,18872612,2333514,37,000008,000003,000007,20100101,16065831,0.00041,,ELECTRIC POWER GENERATION,2,153,18,250,,61,22111,-94.619222,32.01725,,,1670,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,55132,OGTDB3,55132_G_GTG3,2015,20180117,,,,,75680,5430,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .82 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion -OIL
US,48401,,6498311,19524613,18872612,2333514,37,000008,000003,000007,20100101,18540299,9e-05,,ELECTRIC POWER GENERATION,2,153,18,250,,61,22111,-94.619222,32.01725,,,1670,E6BTU/HR,,125,120,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,55132,OGTDB3,55132_G_GTG3,2015,20180117,,,,,75680,5430,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .18 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion -OIL
US,48395,,13385811,91482013,88484212,124714314,8,000017,000017,000015,10100301,18540299,0.012336,,OAK GROVE STEAM ELECTRIC STATION,2,450,32.6,138,,56,22111,-96.489083,31.181831,,,9650,E6BTU/HR,63UUUUU,125,100,127,,,,,TXCEQ,5,2015EPA_Cr_Aug,,6180,2,6180_B_2,2015,20180117,,,,,77856,7351,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .12 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48395,,13385811,91482013,88484212,124714314,8,000017,000017,000015,10100301,16065831,0.090464,,OAK GROVE STEAM ELECTRIC STATION,2,450,32.6,138,,56,22111,-96.489083,31.181831,,,9650,E6BTU/HR,63UUUUU,125,100,127,,,,,TXCEQ,5,2015EPA_Cr_Aug,,6180,2,6180_B_2,2015,20180117,,,,,77856,7351,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .88 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48395,,13385811,71177813,65441712,98592314,8,000015,000015,000008,10100302,16065831,0.115632,,OAK GROVE STEAM ELECTRIC STATION,2,450,32.6,138,,56,22111,-96.488489,31.18105,,,9940,E6BTU/HR,63UUUUU,125,100,127,,,,,TXCEQ,5,2015EPA_Cr_Aug,,6180,1,6180_B_1,2015,20180117,,,,,77856,8012,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .88 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48395,,13385811,71177813,65441712,98592314,8,000015,000015,000008,10100302,18540299,0.015768,,OAK GROVE STEAM ELECTRIC STATION,2,450,32.6,138,,56,22111,-96.488489,31.18105,,,9940,E6BTU/HR,63UUUUU,125,100,127,,,,,TXCEQ,5,2015EPA_Cr_Aug,,6180,1,6180_B_1,2015,20180117,,,,,77856,8012,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .12 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48395,,7552911,12334713,12268412,2785514,13,000017,000017,000009,10100301,16065831,0.0088,,TWIN OAKS,2,340,12.5,355,,87,22111,-96.695919,31.0932,,,1620,E6BTU/HR,63UUUUU,125,100,140,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,7030,U2,7030_B_U2,2015,20180117,,,,,77837,8751,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .88 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48395,,7552911,12334713,12268412,2785514,13,000017,000017,000009,10100301,18540299,0.0012,,TWIN OAKS,2,340,12.5,355,,87,22111,-96.695919,31.0932,,,1620,E6BTU/HR,63UUUUU,125,100,140,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,7030,U2,7030_B_U2,2015,20180117,,,,,77837,8751,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .12 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48395,,7552911,12332013,12267612,2788214,13,000021,000021,000013,10100301,16065831,0.0088,,TWIN OAKS,2,340,12.5,355,,87,22111,-96.696311,31.092889000000003,,,1620,E6BTU/HR,63UUUUU,125,100,140,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,7030,U1,7030_B_U1,2015,20180117,,,,,77837,7680,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .88 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48395,,7552911,12332013,12267612,2788214,13,000021,000021,000013,10100301,18540299,0.0012,,TWIN OAKS,2,340,12.5,355,,87,22111,-96.696311,31.092889000000003,,,1620,E6BTU/HR,63UUUUU,125,100,140,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,7030,U1,7030_B_U1,2015,20180117,,,,,77837,7680,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .12 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
US,48363,,7926611,2550413,2461112,3084714,1,000001,000001,000001,10200601,18540299,2.4e-05,,RW MILLER PLANT,2,154,12.75,350,,81.7,22111,-98.309633,32.658031,,,2180,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3628,3,3628_B_3,2015,20180117,,,,,76484,1242,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .04 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48363,,7926611,2550413,2461112,3084714,1,000001,000001,000001,10200601,16065831,0.000576,,RW MILLER PLANT,2,154,12.75,350,,81.7,22111,-98.309633,32.658031,,,2180,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3628,3,3628_B_3,2015,20180117,,,,,76484,1242,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .96 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48363,,7926611,2549913,2460912,3085214,1,000003,000003,000003,10200601,16065831,0.000384,,RW MILLER PLANT,2,145,10.5,350,,55.1,22111,-98.309431,32.658247,,,1180,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3628,2,3628_B_2,2015,20180117,,,,,76484,1091,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .96 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48363,,7926611,2549913,2460912,3085214,1,000003,000003,000003,10200601,18540299,1.6e-05,,RW MILLER PLANT,2,145,10.5,350,,55.1,22111,-98.309431,32.658247,,,1180,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3628,2,3628_B_2,2015,20180117,,,,,76484,1091,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .04 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48363,,7926611,2550113,2461412,3085014,1,000002,000002,000002,10200601,16065831,9.6e-05,,RW MILLER PLANT,2,66,9.9,350,,50.6,22111,-98.309192,32.658569,,,933,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3628,1,3628_B_1,2015,20180117,,,,,76484,438,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .96 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48363,,7926611,2550113,2461412,3085014,1,000002,000002,000002,10200601,18540299,4e-06,,RW MILLER PLANT,2,66,9.9,350,,50.6,22111,-98.309192,32.658569,,,933,E6BTU/HR,,125,100,,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,3628,1,3628_B_1,2015,20180117,,,,,76484,438,,,,,,,,,,,,,,,,,,,,,,,,,"Emission multiplication factor of .04 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion natural gas, process gas, liquid propellant"
US,48279,,4930011,30286513,29063312,4992414,18,000001,000001,000016,10100226,18540299,0.00348,,TOLK STATION,2,273,22.5,250,,90,22111,-102.569886,34.185139,,,5890,E6BTU/HR,63UUUUU,125,100,205,,,,,TXCEQ,5,2015EPA_Cr_Aug,HAP,6194,171B,6194_B_171B,2015,20180117,,,,,79347,6897,,,,,,,,,,,,,,,,,,,,,,,,,Emission multiplication factor of .12 applied to Texas Commission on Environmental Quality submitted 7440473 based on Augmentation Description of fuel combustion - COAL
