,Facility_ID,Longitude,Latitude,NH3_Gnd_Winter,NOX_Gnd_Winter,PEC_Gnd_Winter,SO2_Gnd_Winter
104,5129311.0,-102.742,32.972,31244.66852263068,14039.439473842336,41408.555241009824,2302.518076624677
105,3981311.0,-97.27,30.148,337515.98078392586,28261.347527407168,633626.4136094076,694.0956612050838
106,3981411.0,-97.549,30.144,854912.1132754332,112305.67534171499,1339715.3205318865,2836.3436185683063
107,14748911.0,-96.994,30.024,352672.35341814836,93219.08920416122,647728.2462063269,5228.501065812483
108,9138811.0,-95.623,29.473,1104878.5767406572,97822.4974488217,4143574.068380661,2129.2259905215606
109,3968311.0,-102.326,31.84,149775.64322928645,207273.96819554383,3489087.011807026,12882.938114810466
110,13408111.0,-102.317,31.841,149775.64322928645,207273.96819554383,3489087.011807026,12882.938114810466
111,6494211.0,-97.056,32.429,2379845.546463612,356505.15136608307,9171712.472731173,5208.89510922555
112,6389111.0,-96.675,32.321,821449.9208089517,322359.7027763386,4760272.310677934,6074.536510260678
113,3049111.0,-106.375,31.758,1605696.0148590365,529865.1031192024,9155158.10382751,24991.56936589171
114,4020611.0,-94.641,32.377,325608.807286427,228996.06510759256,350871.60218411905,1170.7371338432727
115,6436111.0,-95.918,30.593,351378.8104522407,79593.42658719563,720685.7419839244,2163.902638257365
116,6493311.0,-97.522,25.913,379054.9793172554,323994.8029563443,6710480.35459579,12620.404305807133
117,6598311.0,-96.372,30.648,610967.3745298043,918288.6507212379,10081951.574157573,32422.756262487423
118,5679711.0,-96.956,28.673,404287.36040892446,271634.1516717624,1526193.520300705,3683.243188691105
119,6584511.0,-96.343,30.618,610967.3745298043,918288.6507212379,10081951.574157573,32422.756262487423
120,4942411.0,-95.399,29.703,6619887.967806296,3883328.6978486287,115543240.25070922,65362.006148854685
121,5862111.0,-97.596,27.811,121028.93116121159,170224.56416107854,2743459.5799402995,6824.039542724214
122,4929511.0,-97.821,27.57,286912.280015641,47065.252770344516,490933.12610259233,1154.8485985246625
123,5746611.0,-97.245,27.883,122712.43010231681,287291.1225649088,2272027.454233922,10746.655680710035
124,4897811.0,-95.342,28.98,165993.00529133322,176470.73145661206,4288610.071987913,24125.81855730626
125,15625011.0,-101.844,33.866,205225.24838459518,32584.0622104839,274997.4898726613,341.20355145232605
126,3930211.0,-99.092,28.93,194079.08542994855,146352.0586208015,1041061.4033505529,21318.22890235481
127,4846511.0,-94.375,32.578,254677.53138048027,270000.8476877344,3089564.9417920257,7632.692705275033
128,5655811.0,-101.433,35.667,148530.6175081354,68288.86564823633,377164.13080660213,1208.9855221314424
129,4945211.0,-93.929,29.964,767254.565459082,626333.5681572972,10027182.818346405,21725.51773581989
130,6445411.0,-93.884,29.954,138000.37597115085,620504.5570156665,6598847.792211914,13954.255728064209
131,5611511.0,-93.972,29.865,174165.3158187848,405121.53002286,6472770.344437978,23437.083233925416
132,6158311.0,-93.952,29.979,767254.565459082,626333.5681572972,10027182.818346405,21725.51773581989
133,6382211.0,-101.886,33.585,197346.72504451318,602037.0879535851,4897877.603657086,14264.464687836185
134,16870811.0,-94.436,30.749,125171.94224831482,46368.12576552164,584155.0370129964,891.9251407393346
135,5127311.0,-98.589,33.863,158283.6818794164,125257.82490565813,861725.0307542853,2095.6866390898626
136,5846511.0,-96.769,28.51,95954.5501796446,43341.57880795153,385022.9438811827,3814.1031825569003
137,5633411.0,-96.54,28.649,100664.01085749867,58634.36587940586,523818.23077265907,6034.605129818078
138,14749111.0,-94.74,31.369,557885.3496773392,181996.48691221952,2509918.1335607897,6676.405769736125
139,6429211.0,-97.868,26.271,259957.5909482385,36915.79375208101,455469.13147315505,1211.6515290314098
