,Facility_ID,Longitude,Latitude,GridX,GridY,NOX_Monthly,PEC_Monthly,SO2_Monthly,NH3_Monthly
26,8452511.0,-72.877,40.957,175.0,379.0,3731000.5166709423,5080735.869705677,146268.56051422656,567268.0421590805
27,8452411.0,-73.066,40.817,173.0,378.0,89137283.87002945,107293830.39493561,3658799.981313944,11903590.79861641
28,8452011.0,-73.34,40.69,171.0,376.0,61781627.00500488,67332852.2031784,2803774.884313345,9877617.627632618
29,7981711.0,-73.064,40.816,173.0,378.0,89137283.87002945,107293830.39493561,3658799.981313944,11903590.79861641
30,7981511.0,-73.079,40.95,174.0,378.0,39049038.27652931,48483129.77170944,1520090.3984427452,6408966.915643215
31,8504111.0,-78.91,42.96,183.0,334.0,120540978.34682465,149732321.27494812,5096148.933720589,36176995.379161835
32,8538911.0,-76.493,43.472,191.0,349.0,17545090.380764008,59049321.56639099,1173261.2414002419,4509757.186961174
33,7980511.0,-76.532,43.459,191.0,349.0,17545090.380764008,59049321.56639099,1173261.2414002419,4509757.186961174
34,7814811.0,-78.078,42.654,181.0,340.0,6943512.74510622,11126197.083234787,332959.5722235739,2230340.74049592
35,9333711.0,-73.85,42.272,185.0,369.0,19917917.12450981,39266758.924770355,484126.2636333704,2301642.0250475407
36,8462711.0,-78.159,42.983,184.0,339.0,26901707.994174957,47774408.18595886,777645.0291663408,5223888.825201988
37,8375111.0,-73.456,44.713,207.0,366.0,21505738.894057274,56631296.1473465,1081777.2416174412,3627687.5797212124
38,7806011.0,-79.248,42.094,175.0,334.0,11730266.070342064,19911739.618206024,422765.87307974696,1832268.0669128895
39,7805611.0,-79.348,42.492,178.0,332.0,32542439.00499344,57152500.13809204,863155.7748064399,8347029.347848892
40,7968411.0,-74.893,44.95,207.0,356.0,13201620.946526527,44927517.889881134,1130423.2853025198,2949309.445077181
41,7864311.0,-73.745,42.54,187.0,369.0,26560938.82470131,45083856.64100647,849137.1818840504,2499146.507424116
42,7863911.0,-73.748,42.626,188.0,369.0,71518412.63723373,100804353.65695953,2638266.593706608,10721049.67803955
43,8427211.0,-74.418,41.428,176.0,367.0,35364034.29636955,72445435.14118195,1768655.691048503,7491731.686806679
44,8427811.0,-73.98,41.57,178.0,370.0,38085137.12038994,73506448.32000732,1840016.1964416504,5895558.823227882
45,7435911.0,-76.225,43.067,188.0,352.0,167755555.13763428,216811982.2872162,6904799.04255867,24010099.315023422
46,7243711.0,-75.601,43.08,189.0,356.0,9391663.57998848,13344858.2644701,336755.665332824,1864494.5566892624
47,7994011.0,-73.973,40.728,171.0,372.0,874872864.2807007,720154955.1750183,36841689.16654587,139640953.4620285
48,9326111.0,-73.966,40.715,170.0,372.0,729511057.9330444,589035304.220581,19804282.953500748,189504280.64918518
49,8105011.0,-73.977,40.699,170.0,372.0,729511057.9330444,589035304.220581,19804282.953500748,189504280.64918518
50,8036811.0,-75.62,43.98,197.0,354.0,3288788.8120114803,5015321.277987957,106220.1622640714,1033784.483063221
51,1140311.0,-97.086,36.721,113.0,212.0,37880254.49094772,32697324.427127838,693230.518899858,10881397.336649895
52,8350611.0,-95.277,36.222,109.0,225.0,18825737.633943558,22832504.677534103,1219707.4931144714,5532599.466490746
53,882511.0,-97.589,35.296,100.0,208.0,20631294.79894638,17224156.473970413,150048.4086452052,5963902.582883835
54,8350311.0,-97.655,35.74,104.0,208.0,13026713.776302338,4771492.891895771,69842.40649100393,3195538.3793234825
55,8350011.0,-95.695,36.012,107.0,222.0,33654386.62748337,36168672.76182175,622863.6351339519,5090807.4936926365
56,8421611.0,-81.431,35.16,109.0,330.0,17000860.26120186,10930156.396579742,120434.93498135358,1925131.9290161133
57,3763611.0,-81.614,35.072,108.0,329.0,8685322.032988071,11209990.515518188,135381.6850701347,747082.7888421714
58,15649011.0,-103.261,44.121,183.0,171.0,48541170.97578049,48820583.71152878,218839.7119257599,4259378.857558966
59,17418211.0,-96.533,44.396,184.0,216.0,1141926.386860013,761770.5571934581,14897.69442169927,2162434.702706337
60,15649111.0,-98.099,45.373,193.0,205.0,1302988.0980044603,1198580.298254639,5529.6125658089295,1601331.0385376215
61,7773211.0,-73.209,44.493,205.0,368.0,51971867.92573929,119621042.88711548,4103514.0178442,9499960.157418251
62,4184611.0,-80.863,37.37,130.0,330.0,6667105.258154869,7733395.165872574,148380.83237037063,548366.0527713597
63,547311.0,-111.912,33.425,92.0,98.0,167998229.8685074,181731783.01506042,1331673.4940126538,12933566.569125652
64,546011.0,-112.889,33.341,93.0,90.0,2405316.637927294,2751110.970568657,12694.837955175899,1227656.807872653
65,1139111.0,-112.159,33.443,93.0,96.0,184573797.8302002,182602920.88050842,1396641.976261139,11932338.078296185
66,1139411.0,-111.936,33.356,92.0,97.0,131465348.00834656,156693507.71827698,1129253.6493614316,8885779.61010933
67,4664211.0,-85.504,39.953,148.0,294.0,16470089.219713211,25592571.7171669,209600.80572143197,4015966.6811585426
68,5544111.0,-86.244,39.902,147.0,289.0,133377442.12274551,106797574.61986542,693741.8683290482,17205081.18174076
69,4561111.0,-85.971,40.096,149.0,290.0,26365788.438749313,32613797.28283882,235993.80407519639,4208967.486011982
70,12818011.0,-104.68,39.744,143.0,158.0,31850200.77381134,48150981.19711876,654304.0775896981,3469333.798366785
71,1621811.0,-104.682,39.942,145.0,158.0,105014413.4645462,73316328.69976759,7266908.661227301,7337028.110396862
72,16243211.0,-104.53,38.321,130.0,158.0,53698966.9172287,53655103.79276276,1273196.811836958,6112605.679428577
73,1699811.0,-105.003,39.67,143.0,156.0,202745512.95261383,177476231.54354095,5327511.134362221,32644485.4575634
74,13331311.0,-104.888,40.092,147.0,157.0,83923479.8046112,12311547.498250008,60779.500958975405,15995926.567697525
75,4385111.0,-104.688,38.557,133.0,157.0,13117383.241939545,10498477.216243744,362936.46762371063,1062833.753862977
76,4391711.0,-104.833,38.825,135.0,156.0,84439825.87537766,77470750.49057007,286972.4214088172,9486583.985030651
77,17644211.0,-78.178,38.97,148.0,347.0,15493753.527760506,13626935.177278519,162466.90246649086,1546985.2077439427
78,6634511.0,-76.997,36.651,129.0,360.0,14195064.225268364,16129809.083032608,439086.28240451217,1721375.8999407291
79,7520511.0,-77.281,38.538,145.0,354.0,1381876.182000339,3923044.5136785507,226539.24355879426,138189.78076726198
80,6148811.0,-77.315,38.264,143.0,354.0,9340925.429928303,7586497.395765781,219130.56000620127,1301480.979846418
81,6960711.0,-75.703,37.705,141.0,367.0,7095034.515237808,10555280.093336105,323842.24104881287,4989990.123653412
82,6631811.0,-77.446,37.82,139.0,354.0,29494431.188964844,30508791.525363922,344142.2118499875,1887389.05813694
83,6160611.0,-78.705,36.869,128.0,347.0,1990121.8049526215,3400325.042116642,57278.737763129175,1026222.613196075
84,5083411.0,-77.433,37.496,136.0,355.0,74007482.11269379,91578084.97467041,3739850.7959246635,5455098.250490427
85,4938911.0,-76.352,36.87,132.0,364.0,154955556.61296844,162355987.49771118,7291948.350727558,12746518.430435658
86,4565211.0,-76.461,37.215,135.0,362.0,19342563.99693489,23549755.980205536,645942.5659373403,1370737.9841968417
87,16530111.0,-82.338,36.916,124.0,320.0,14480604.797744751,11237603.626656532,218952.11983546615,836679.8779383302
88,5763511.0,-82.198,36.933,124.0,321.0,5445472.5152134895,5954577.284681797,97140.19630104303,790328.8245812058
89,6866611.0,-77.513,38.072,141.0,353.0,32362534.963703156,27954353.73530388,276380.9602998197,2020818.9272850752
90,4565711.0,-79.274,37.119,130.0,342.0,15752507.292079926,22025264.316558838,405441.14403650165,1833569.3863481283
91,15432111.0,-78.285,37.696,136.0,348.0,5507486.866271496,7352212.961769104,94569.0745498985,1505285.7094019651
92,5748311.0,-78.532,36.601,126.0,349.0,824264.1690194607,226950.90476889163,29279.60209166631,270999.06458705664
93,9063611.0,-78.214,38.117,140.0,348.0,7583362.136006355,18275711.240530014,175427.14765928686,1195991.061463952
94,5040011.0,-78.204,38.124,140.0,348.0,7583362.136006355,18275711.240530014,175427.14765928686,1195991.061463952
95,4181011.0,-77.382,37.376,135.0,355.0,53147526.62715912,65161834.60178375,1964187.9106163979,5063706.948029995
96,6311211.0,-77.368,37.499,136.0,355.0,74007482.11269379,91578084.97467041,3739850.7959246635,5455098.250490427
97,5883511.0,-77.282,37.291,134.0,356.0,33816608.060359955,37462340.947151184,1195154.3740689754,7450536.052036285
98,10633611.0,-77.283,37.297,134.0,356.0,33816608.060359955,37462340.947151184,1195154.3740689754,7450536.052036285
99,6682611.0,-76.312,36.774,131.0,364.0,79267997.2111702,90486703.1507492,3620811.7309570312,7901581.817007065
100,6631311.0,-78.288,37.709,136.0,348.0,5507486.866271496,7352212.961769104,94569.0745498985,1505285.7094019651
101,9078811.0,-78.38,37.867,138.0,347.0,5792791.074228287,12618135.71805954,238129.7336485237,858860.3081434965
102,6744911.0,-77.771,38.546,145.0,350.0,19097671.356868744,45015677.49538422,407964.4860729575,2602669.9463903904
103,9081211.0,-77.769,38.529,145.0,350.0,19097671.356868744,45015677.49538422,407964.4860729575,2602669.9463903904
104,9242811.0,-83.176,39.714,148.0,310.0,2124498.606401682,1589522.5010186434,49824.82499750331,1614589.2905831337
105,15483511.0,-82.027,40.093,153.0,318.0,4106767.7542090416,4970680.642068386,90233.09420607984,1131160.2394223213
106,7328911.0,-80.747,41.166,164.0,325.0,92859526.66168213,101209473.32382202,841122.9501977563,13518997.28243351
107,15483111.0,-83.166,41.378,163.0,308.0,25510454.598140717,41765820.18671036,323773.04426059127,4712680.123150349
108,7983011.0,-82.128,38.916,142.0,319.0,18798701.739549637,24134097.365283966,309793.85748133063,1831015.1274204254
109,8148511.0,-82.116,38.934,142.0,319.0,18798701.739549637,24134097.365283966,309793.85748133063,1831015.1274204254
110,8101311.0,-83.694,38.636,138.0,308.0,15116396.998500824,15471702.331495285,51177.55973674357,733630.7756870985
111,8101411.0,-83.48,38.69,139.0,310.0,5076975.6194114685,18759083.897066116,184319.92274969816,759801.7579346895
112,8302011.0,-83.439,41.692,166.0,306.0,7994035.416197777,8993583.502864838,148165.98470248282,1181800.1753300428
113,8130811.0,-82.054,41.505,166.0,316.0,30966822.281455994,34283261.68627739,252075.10092705488,5748769.901132584
114,6371011.0,-82.266,41.429,165.0,314.0,30327875.85310936,40446273.054885864,293739.61766436696,5672983.318197727
115,9279711.0,-82.785,38.573,138.0,315.0,36393815.66905975,52936406.2253952,310200.91127827764,3909842.040127516
116,8115711.0,-80.647,40.253,156.0,327.0,11762074.813842773,12367329.305362701,905152.0982533693,1351600.0599592924
117,8190811.0,-80.633,40.529,159.0,327.0,16419109.995603561,13881746.047353745,500375.9757556021,1045152.531118691
118,9253811.0,-83.461,41.477,164.0,306.0,12828297.311425209,13205158.521866798,94860.24223230779,1824349.0647643805
119,8130311.0,-81.679,39.591,149.0,321.0,4753138.13778162,13267122.744369507,78641.10089577734,897028.4672811627
120,9212911.0,-81.717,39.532,148.0,321.0,2277355.054306984,2093819.2595511675,25996.842243382707,951516.528122127
121,9213011.0,-81.657,39.58,149.0,321.0,4753138.13778162,13267122.744369507,78641.10089577734,897028.4672811627
122,9216611.0,-82.333,39.086,144.0,317.0,1991868.1375443935,16022405.62005043,290271.79787009954,918136.9705706835
123,9216911.0,-84.74,40.93,158.0,298.0,3357969.211667776,3781285.3595137596,44605.055100191385,3422804.102164507
124,8294311.0,-84.228,38.869,140.0,304.0,7770138.658547401,8244019.995975494,282464.5928017795,508129.75272908807
125,8010811.0,-81.88,40.185,154.0,319.0,1348361.355176568,2320141.5722608566,78422.27067556232,825138.7284681201
126,13572311.0,-84.21,39.728,147.0,303.0,109958686.74488068,110916659.72042084,1070278.8346230984,16242197.383832932
127,13572411.0,-84.21,39.728,147.0,303.0,109958686.74488068,110916659.72042084,1070278.8346230984,16242197.383832932
128,8257511.0,-84.339,41.304,162.0,300.0,8668670.482349396,13939679.291439056,143711.24868616462,1587459.3727201223
129,8257111.0,-84.615,40.074,150.0,300.0,7930417.021214962,11500969.417619705,210923.6579105258,10729625.552344322
130,9303411.0,-84.463,39.452,145.0,302.0,69272460.9875679,87238861.7603302,1069852.4550408125,8401651.433229446
131,9303211.0,-84.378,39.465,145.0,302.0,69272460.9875679,87238861.7603302,1069852.4550408125,8401651.433229446
132,8455211.0,-84.461,39.449,145.0,302.0,69272460.9875679,87238861.7603302,1069852.4550408125,8401651.433229446
133,9300011.0,-84.519,39.355,144.0,301.0,68386598.57740402,86948650.47168732,1707766.9325977564,9671721.471440792
134,8149511.0,-81.443,41.671,168.0,319.0,38045457.49526024,42831187.445640564,434109.23601463437,7877029.211819172
135,7738711.0,-84.803,39.113,141.0,300.0,69273098.92930984,84609248.81801605,2282683.2537710667,3176599.4539260864
136,5119811.0,-75.118,39.918,161.0,366.0,154005272.46379852,136782372.7558136,5493909.67079401,25458519.938135147
137,6719711.0,-74.345,40.439,167.0,370.0,64313270.949840546,56965964.51997757,1792180.5860191584,11694381.867313385
138,7621211.0,-74.355,40.478,168.0,370.0,187479226.3853073,167760311.2838745,4438353.510046005,24419223.91819954
139,7620811.0,-74.281,40.489,168.0,371.0,32352887.93077469,35838894.796943665,865446.1765855551,7591782.875204086
140,6719611.0,-74.248,40.559,169.0,371.0,186101310.3778839,175683288.13591003,3111137.5224530697,41954990.108299255
141,8094711.0,-75.058,39.451,157.0,368.0,9026463.085699081,12033302.705955505,927893.6198025942,3160372.1501111984
142,7201811.0,-75.035,39.489,158.0,368.0,9290256.2864542,9220365.36641121,952449.3542835116,2386704.530954361
143,7461611.0,-75.049,39.491,158.0,367.0,24353739.821004868,29715548.92487526,2188611.736500263,5579424.995005131
144,7201911.0,-74.965,39.375,157.0,368.0,9026463.085699081,12033302.705955505,927893.6198025942,3160372.1501111984
145,7474911.0,-74.734,40.18,164.0,368.0,85719787.25337982,74800588.57584,2212301.507422328,14124609.279155731
146,7312511.0,-75.162,40.567,167.0,364.0,7000066.685628891,10656468.553376198,2104819.8183506727,1549595.9648162127
147,7202611.0,-74.131,40.905,172.0,371.0,192758899.77149963,176816358.87794495,7379528.753900528,36479163.52558136
148,7478411.0,-74.119,40.738,170.0,371.0,381267020.022583,358070551.50146484,14813443.637752533,47613003.816604614
149,7464111.0,-74.13,40.72,170.0,371.0,381267020.022583,358070551.50146484,14813443.637752533,47613003.816604614
150,7991211.0,-75.536,39.463,157.0,364.0,4318994.157135487,5810768.686795235,534956.0724198818,1224291.2600845098
151,7989011.0,-75.486,39.694,159.0,364.0,28201571.047210693,39142769.45543289,1734204.2302787304,5625650.966441631
152,7988911.0,-75.421,39.764,159.0,364.0,28201571.047210693,39142769.45543289,1734204.2302787304,5625650.966441631
153,5111011.0,-74.21,39.815,162.0,373.0,32920029.394340515,28834147.437286377,60448.738724179566,238855.85715919733
154,7903511.0,-74.262,39.689,161.0,372.0,32135346.883249283,32864002.232694626,1031477.1826028824,5544257.319009304
155,5133111.0,-74.876,39.027,154.0,370.0,9422296.637248993,12420877.637887001,323588.93357142806,1484817.586183548
156,5133011.0,-74.634,39.29,157.0,371.0,36985744.42605972,39424901.26619339,1665116.2601351738,5849193.960571289
157,7990011.0,-74.215,40.632,169.0,371.0,186101310.3778839,175683288.13591003,3111137.5224530697,41954990.108299255
158,7591211.0,-74.112,40.655,170.0,371.0,381267020.022583,358070551.50146484,14813443.637752533,47613003.816604614
159,7591411.0,-74.073,40.744,170.0,371.0,381267020.022583,358070551.50146484,14813443.637752533,47613003.816604614
160,8093811.0,-75.408,39.792,160.0,364.0,93991199.71103668,87040567.08469391,10906115.02482891,22785809.09013748
161,7700911.0,-75.249,39.813,160.0,365.0,40325121.59614563,39191937.90521622,1889772.9408413172,5701081.0718894005
162,5192511.0,-90.722,29.581,49.0,264.0,29780976.82700157,48722638.5011673,1263116.7765498161,2227982.4508935213
163,9587011.0,-92.044,30.257,55.0,252.0,12477010.444664955,13723271.185183525,226118.59654448926,1869021.417671442
164,13611411.0,-91.992,30.17,54.0,253.0,58125446.94414139,79962388.73519897,2397756.5079420805,4365577.369362116
165,5521211.0,-90.148,29.949,53.0,268.0,191610298.43673706,190051267.79937744,3902964.764535427,17749799.41613674
166,8467311.0,-91.234,30.321,56.0,259.0,44585522.606277466,57517458.45079422,1316854.6052902937,3228339.815890789
167,5519911.0,-91.065,30.231,55.0,260.0,22874092.739868164,27538345.27616501,2006582.2454631329,3036273.363804817
168,5504511.0,-91.116,30.275,55.0,260.0,22874092.739868164,27538345.27616501,2006582.2454631329,3036273.363804817
169,7204011.0,-91.543,29.823,51.0,257.0,9691264.773201942,8484679.307484627,143535.84239557385,844764.9346679449
170,5060411.0,-91.189,29.692,50.0,260.0,14831730.103683472,17878735.42842865,967830.2822425961,693124.125431478
171,5931611.0,-91.355,30.673,59.0,258.0,12519548.29545021,16774754.654216766,299187.0850995183,2077224.0112423897
172,8020711.0,-91.37,30.728,59.0,258.0,12519548.29545021,16774754.654216766,299187.0850995183,2077224.0112423897
173,6116111.0,-93.761,32.517,75.0,238.0,108949659.43222046,129367512.66975403,2432084.0317457914,7973023.269939423
174,7928011.0,-93.961,32.704,77.0,236.0,26056144.632053375,5864175.084865093,312994.7818815708,180229.39391098917
175,7368411.0,-92.6,30.282,55.0,248.0,1943124.2937862873,1500102.1907866,56154.219953902066,632581.5747991204
176,6082711.0,-92.412,30.429,56.0,249.0,6665152.9584646225,6814752.152824402,226414.38177376986,1122666.7332485318
177,5609111.0,-90.461,30.005,53.0,265.0,26724185.218906403,31363557.229042053,810603.5465151072,2839571.7564940453
178,5609311.0,-90.477,30.0,53.0,265.0,26724185.218906403,31363557.229042053,810603.5465151072,2839571.7564940453
179,5609011.0,-90.459,29.989,53.0,265.0,26724185.218906403,31363557.229042053,810603.5465151072,2839571.7564940453
180,5740811.0,-92.462,31.321,64.0,249.0,47602022.709560394,58779121.86841965,1100754.3384030461,3019459.7459703684
181,7446811.0,-92.719,31.396,65.0,247.0,8075440.358519554,9364682.104611397,95270.12770269066,1916558.3770483732
182,5160611.0,-91.187,30.49,57.0,259.0,106824101.40609741,153610569.638443,3166098.713940382,8334620.185625553
183,7354411.0,-93.569,32.031,71.0,240.0,13163499.876451492,4101615.269100666,31307.791619980708,1746871.6620728374
184,7355011.0,-92.263,30.844,60.0,250.0,1716876.712435484,2239689.356857538,77110.13902779669,266797.9830890894
185,8361211.0,-93.29,30.285,54.0,242.0,47783055.12228012,55416518.494319916,1350800.779402256,3520765.6761467457
186,7354911.0,-93.283,30.22,54.0,242.0,47783055.12228012,55416518.494319916,1350800.779402256,3520765.6761467457
187,6397411.0,-93.346,30.161,53.0,242.0,31660139.23444748,41378771.624565125,2230760.0782334805,8476488.876271248
188,7205111.0,-92.069,32.706,77.0,251.0,44577332.33470917,7788718.5022473335,234367.69514232874,3090397.57604599
189,7205211.0,-92.02,32.691,77.0,251.0,44577332.33470917,7788718.5022473335,234367.69514232874,3090397.57604599
190,7432611.0,-92.08,32.702,77.0,251.0,44577332.33470917,7788718.5022473335,234367.69514232874,3090397.57604599
191,7448111.0,-89.937,30.009,54.0,270.0,15593329.093551636,14191284.468340874,145230.73434904218,739935.08259058
192,6019011.0,-82.618,38.171,135.0,317.0,3686546.5058505535,3360980.367332697,53862.03378243372,370143.0037111044
193,6019911.0,-82.605,38.192,135.0,317.0,3686546.5058505535,3360980.367332697,53862.03378243372,370143.0037111044
194,5353311.0,-85.413,38.39,134.0,296.0,31776621.71316147,35627193.52655411,269200.1775830984,2717855.460986495
195,5561611.0,-87.08,37.45,124.0,285.0,4283218.742251396,6714061.565923691,31287.570364493877,3493974.782073498
196,5891711.0,-87.061,37.795,127.0,285.0,30509702.061080933,37078482.97176361,202041.49672351778,4854958.153760433
197,7335511.0,-83.818,38.7,138.0,307.0,22345093.998241425,37235270.2457428,182025.128236413,2248103.2812058926
198,5213311.0,-88.396,37.029,119.0,276.0,35022607.54880905,56638317.33798981,430832.1771249175,4823538.295698166
199,5523111.0,-84.262,37.881,131.0,305.0,7115332.060182095,9605769.165158272,55119.85500007868,1406506.5854787827
200,5163011.0,-84.102,37.882,131.0,306.0,3682732.260596752,4230803.989577293,24761.75189721398,708856.0723878443
201,6098611.0,-87.501,37.647,125.0,282.0,10964012.149214745,14694950.66871643,58180.413489975035,4370440.612506866
202,6067211.0,-87.503,37.646,125.0,282.0,10964012.149214745,14694950.66871643,58180.413489975035,4370440.612506866
203,5742811.0,-85.412,38.585,136.0,296.0,11117981.448054314,14820028.478479385,24209.44099361077,459753.40321585536
204,5933111.0,-84.714,37.789,129.0,302.0,10830291.953015327,13883390.551328659,67511.24610677361,1405449.4718804955
205,6037011.0,-88.777,37.152,120.0,273.0,23028548.71673584,29576303.25279236,154688.4163632989,2901078.101938963
206,5198511.0,-85.035,38.75,138.0,298.0,8248409.9363565445,20598116.87936783,146392.34064146876,1383630.0041913986
207,6040811.0,-84.851,38.905,139.0,300.0,34146797.82972336,28354714.502048492,54318.08263901621,605377.3390330374
208,5787711.0,-84.591,36.999,122.0,304.0,9275103.813099861,12947337.603664398,562985.0814431906,488604.1516162455
209,5196711.0,-86.978,37.259,122.0,286.0,3606643.304890394,5324257.617509365,30694.330414384604,1276475.896847248
210,5196411.0,-87.121,37.364,123.0,285.0,6546733.615744114,6035430.792939663,22193.452777108178,1841904.2364925146
211,3773211.0,-98.87,38.41,129.0,199.0,5868734.917545319,4798157.776111364,111458.11174493283,7021948.17917347
212,9639411.0,-94.903,38.532,130.0,228.0,11129650.246238708,13477157.04073906,62678.931857831776,2846042.356199026
213,5367811.0,-94.647,38.347,129.0,230.0,4179398.263657093,5816675.754332542,30264.41112337634,2078119.4180935621
214,4476411.0,-96.962,37.237,118.0,213.0,13088905.193710327,12584787.397313118,422747.5469470024,2367707.696798444
215,3823011.0,-95.569,39.054,135.0,223.0,23681564.18709755,25645888.225078583,8509263.233041763,3252781.4677476883
216,3822711.0,-99.95,37.733,123.0,191.0,17784175.09288788,17969695.328378677,2937209.4555079937,12948456.156921387
217,3167811.0,-100.895,37.97,125.0,184.0,16653000.176095963,11405551.34897232,483640.744279325,4371324.876630306
218,3167611.0,-100.972,37.931,125.0,184.0,16653000.176095963,11405551.34897232,483640.744279325,4371324.876630306
219,5500911.0,-97.873,38.091,126.0,206.0,50354280.271053314,58163056.21204376,1401699.2779791355,5694747.662186623
220,5406811.0,-96.117,39.286,137.0,219.0,8583478.718805313,9430330.516505241,207325.47793015838,2344898.66284132
221,3878111.0,-94.699,37.072,117.0,229.0,6116277.376592159,6335516.199660301,70421.84111718088,3197568.219128251
222,9637911.0,-94.986,38.788,133.0,227.0,28791793.83687973,20754728.30429077,376840.32624587417,5047312.500804663
223,3772011.0,-100.762,37.159,118.0,185.0,7570227.736115456,3302473.6531734467,9066.868732846342,3723620.331636071
224,5603311.0,-97.413,37.596,121.0,209.0,4472771.732211113,4791880.825889111,170953.8831476122,2871471.08361125
225,5603211.0,-97.522,37.79,123.0,209.0,21695076.283335686,21300331.032299995,1454675.4325568676,4586904.4548511505
226,5380511.0,-97.61,38.39,129.0,208.0,19440903.45082283,18711306.355047226,953407.5477987528,4290969.680535793
227,5380211.0,-97.684,38.363,128.0,208.0,30481225.928592682,22242473.262405396,642603.8771867752,4183908.346939087
228,12635811.0,-96.066,38.447,129.0,219.0,19331841.91403389,19100743.926000595,139015.70521518588,5441520.4513549805
229,5414711.0,-95.459,37.696,122.0,224.0,20541582.20601082,18964862.4147892,518560.5513319373,3784183.1172823906
230,2964211.0,-95.612,37.037,116.0,223.0,19622742.230844498,20186306.367444992,693975.8805781603,6568764.257705212
231,4827111.0,-95.27,39.008,134.0,225.0,75951900.92353821,73761168.43185425,1583614.8547679186,9784885.088574886
232,4627911.0,-94.64,39.15,136.0,229.0,75746400.42772293,67652569.81401443,1217997.2403109074,10480568.480551243
233,4633811.0,-94.697,39.169,136.0,229.0,75746400.42772293,67652569.81401443,1217997.2403109074,10480568.480551243
234,4126711.0,-97.275,39.612,140.0,211.0,1920178.0872881413,1849871.6460227966,6366.022257856093,5699819.04759407
235,6281811.0,-109.286,40.086,150.0,126.0,3027920.7132339478,237712.55454942584,12718.90903073363,10107.84461927251
236,7197711.0,-108.478,36.687,118.0,128.0,1419288.7459605932,1221804.4873729348,45803.85144688189,337959.2005971819
237,13606211.0,-111.389,36.905,123.0,107.0,2938118.190228939,2628249.0644574165,5485.38437926909,26376.454157894477
238,8141311.0,-80.356,40.654,160.0,329.0,55231581.80150986,92579553.89099121,1807064.6411150694,8155108.003163338
239,8406511.0,-76.173,40.822,168.0,357.0,15014874.201750755,14849924.554181099,1910276.290744543,1300454.326030612
240,4105211.0,-75.993,40.874,168.0,358.0,13841855.670762062,18409679.1659832,4801438.327860832,1578164.67897892
