,facility_id,Longitude,Latitude,PEC_Gnd_Winter,PEC_Gnd_Spring,PEC_Gnd_Summer,PEC_Gnd_Fall,PEC_Gnd_Annual,PEC_150m_Winter,PEC_150m_Spring,PEC_150m_Summer,PEC_150m_Fall,PEC_150m_Annual,PEC_300m_Winter,PEC_300m_Spring,PEC_300m_Summer,PEC_300m_Fall,PEC_300m_Annual,SO2_Gnd_Winter,SO2_Gnd_Spring,SO2_Gnd_Summer,SO2_Gnd_Fall,SO2_Gnd_Annual,SO2_150m_Winter,SO2_150m_Spring,SO2_150m_Summer,SO2_150m_Fall,SO2_150m_Annual,SO2_300m_Winter,SO2_300m_Spring,SO2_300m_Summer,SO2_300m_Fall,SO2_300m_Annual,NOX_Gnd_Winter,NOX_Gnd_Spring,NOX_Gnd_Summer,NOX_Gnd_Fall,NOX_Gnd_Annual,NOX_150m_Winter,NOX_150m_Spring,NOX_150m_Summer,NOX_150m_Fall,NOX_150m_Annual,NOX_300m_Winter,NOX_300m_Spring,NOX_300m_Summer,NOX_300m_Fall,NOX_300m_Annual,NH3_Gnd_Winter,NH3_Gnd_Spring,NH3_Gnd_Summer,NH3_Gnd_Fall,NH3_Gnd_Annual,NH3_150m_Winter,NH3_150m_Spring,NH3_150m_Summer,NH3_150m_Fall,NH3_150m_Annual,NH3_300m_Winter,NH3_300m_Spring,NH3_300m_Summer,NH3_300m_Fall,NH3_300m_Annual
36,6422111,-95.177,29.725,320891.08515454276,257584.0738351182,271828.2478169686,261561.0040280312,277966.1027086652,157303.97454673724,126139.37681019714,130638.17528969418,135215.03460139604,137324.14031200614,120868.2712183493,108655.51604917085,115327.7478773005,100913.1748400213,111441.17749621048,26569.860991693477,22005.0667585877,17600.90633260939,13559.651182526308,19933.87131635422,21947.108144069814,22169.449507475463,19011.881666793797,14161.703347464401,19322.53566645087,16575.30610732734,21770.366272716667,21338.532632491893,14457.910067586572,18535.528770030618,13229.25959562808,8890.191727859381,3146.5599110455532,4148.521543488547,7353.63319450539,7410.171464084639,6805.506448243224,2817.478220882425,3641.774744489003,5168.732719424823,6372.135855543229,6251.102929057988,2672.8781947013554,3429.363274495106,4681.37006344942,227503.19640855366,80230.30459755391,59007.39169371032,98645.30373177094,116346.54910789721,94340.16080925248,35736.301703635734,24680.90652004161,49506.990840181956,51066.08996827794,63509.54752502728,28889.433362691965,19341.406974666952,32223.38556811764,35990.94335762596
37,6510011,-95.232,29.719,320891.08515454276,257584.0738351182,271828.2478169686,261561.0040280312,277966.1027086652,157303.97454673724,126139.37681019714,130638.17528969418,135215.03460139604,137324.14031200614,120868.2712183493,108655.51604917085,115327.7478773005,100913.1748400213,111441.17749621048,26569.860991693477,22005.0667585877,17600.90633260939,13559.651182526308,19933.87131635422,21947.108144069814,22169.449507475463,19011.881666793797,14161.703347464401,19322.53566645087,16575.30610732734,21770.366272716667,21338.532632491893,14457.910067586572,18535.528770030618,13229.25959562808,8890.191727859381,3146.5599110455532,4148.521543488547,7353.63319450539,7410.171464084639,6805.506448243224,2817.478220882425,3641.774744489003,5168.732719424823,6372.135855543229,6251.102929057988,2672.8781947013554,3429.363274495106,4681.37006344942,227503.19640855366,80230.30459755391,59007.39169371032,98645.30373177094,116346.54910789721,94340.16080925248,35736.301703635734,24680.90652004161,49506.990840181956,51066.08996827794,63509.54752502728,28889.433362691965,19341.406974666952,32223.38556811764,35990.94335762596
38,4057511,-95.121,29.837,256066.5160603992,182267.54745593198,188537.61944148553,223467.814732119,212584.87442248393,134864.83846452748,95219.13889827028,93752.0633104679,120887.68082456604,111180.93037445794,105897.10752781149,83530.7229008128,82807.5599593173,92266.3834339689,91125.44345547762,28999.990359740303,21902.118701511852,16167.627519459047,14232.455940361257,20325.54813026811,24449.128187931372,21710.23041078367,17475.644327163795,14866.669825141946,19625.418187755196,18952.907180754784,21474.00150939017,19903.25798431821,15364.029346024896,18923.549005122015,13626.743200772238,8123.485178369687,2671.2274697692214,4525.711807749393,7236.7919141651355,8073.5007849642725,6135.68899835237,2211.8390790595845,4103.372598266114,5131.100365160586,6907.883721069652,5657.005311991359,1925.852452300545,3917.345297953855,4602.021695828853,171185.22914029294,51794.44839672863,38706.371813885875,80702.89197745665,85597.23533209102,81079.41721716072,27252.88814775148,18005.346421194896,42884.17870504515,42305.45762278806,57219.199217067,23040.892541086603,14805.787881338596,28925.518007350216,30997.849411710602
39,7907811,-95.041,29.695,320891.08515454276,257584.0738351182,271828.2478169686,261561.0040280312,277966.1027086652,157303.97454673724,126139.37681019714,130638.17528969418,135215.03460139604,137324.14031200614,120868.2712183493,108655.51604917085,115327.7478773005,100913.1748400213,111441.17749621048,26569.860991693477,22005.0667585877,17600.90633260939,13559.651182526308,19933.87131635422,21947.108144069814,22169.449507475463,19011.881666793797,14161.703347464401,19322.53566645087,16575.30610732734,21770.366272716667,21338.532632491893,14457.910067586572,18535.528770030618,13229.25959562808,8890.191727859381,3146.5599110455532,4148.521543488547,7353.63319450539,7410.171464084639,6805.506448243224,2817.478220882425,3641.774744489003,5168.732719424823,6372.135855543229,6251.102929057988,2672.8781947013554,3429.363274495106,4681.37006344942,227503.19640855366,80230.30459755391,59007.39169371032,98645.30373177094,116346.54910789721,94340.16080925248,35736.301703635734,24680.90652004161,49506.990840181956,51066.08996827794,63509.54752502728,28889.433362691965,19341.406974666952,32223.38556811764,35990.94335762596
40,6509911,-95.136,29.714,320891.08515454276,257584.0738351182,271828.2478169686,261561.0040280312,277966.1027086652,157303.97454673724,126139.37681019714,130638.17528969418,135215.03460139604,137324.14031200614,120868.2712183493,108655.51604917085,115327.7478773005,100913.1748400213,111441.17749621048,26569.860991693477,22005.0667585877,17600.90633260939,13559.651182526308,19933.87131635422,21947.108144069814,22169.449507475463,19011.881666793797,14161.703347464401,19322.53566645087,16575.30610732734,21770.366272716667,21338.532632491893,14457.910067586572,18535.528770030618,13229.25959562808,8890.191727859381,3146.5599110455532,4148.521543488547,7353.63319450539,7410.171464084639,6805.506448243224,2817.478220882425,3641.774744489003,5168.732719424823,6372.135855543229,6251.102929057988,2672.8781947013554,3429.363274495106,4681.37006344942,227503.19640855366,80230.30459755391,59007.39169371032,98645.30373177094,116346.54910789721,94340.16080925248,35736.301703635734,24680.90652004161,49506.990840181956,51066.08996827794,63509.54752502728,28889.433362691965,19341.406974666952,32223.38556811764,35990.94335762596
41,4777911,-95.223,29.819,256066.5160603992,182267.54745593198,188537.61944148553,223467.814732119,212584.87442248393,134864.83846452748,95219.13889827028,93752.0633104679,120887.68082456604,111180.93037445794,105897.10752781149,83530.7229008128,82807.5599593173,92266.3834339689,91125.44345547762,28999.990359740303,21902.118701511852,16167.627519459047,14232.455940361257,20325.54813026811,24449.128187931372,21710.23041078367,17475.644327163795,14866.669825141946,19625.418187755196,18952.907180754784,21474.00150939017,19903.25798431821,15364.029346024896,18923.549005122015,13626.743200772238,8123.485178369687,2671.2274697692214,4525.711807749393,7236.7919141651355,8073.5007849642725,6135.68899835237,2211.8390790595845,4103.372598266114,5131.100365160586,6907.883721069652,5657.005311991359,1925.852452300545,3917.345297953855,4602.021695828853,171185.22914029294,51794.44839672863,38706.371813885875,80702.89197745665,85597.23533209102,81079.41721716072,27252.88814775148,18005.346421194896,42884.17870504515,42305.45762278806,57219.199217067,23040.892541086603,14805.787881338596,28925.518007350216,30997.849411710602
42,6429511,-95.067,29.626,320891.08515454276,257584.0738351182,271828.2478169686,261561.0040280312,277966.1027086652,157303.97454673724,126139.37681019714,130638.17528969418,135215.03460139604,137324.14031200614,120868.2712183493,108655.51604917085,115327.7478773005,100913.1748400213,111441.17749621048,26569.860991693477,22005.0667585877,17600.90633260939,13559.651182526308,19933.87131635422,21947.108144069814,22169.449507475463,19011.881666793797,14161.703347464401,19322.53566645087,16575.30610732734,21770.366272716667,21338.532632491893,14457.910067586572,18535.528770030618,13229.25959562808,8890.191727859381,3146.5599110455532,4148.521543488547,7353.63319450539,7410.171464084639,6805.506448243224,2817.478220882425,3641.774744489003,5168.732719424823,6372.135855543229,6251.102929057988,2672.8781947013554,3429.363274495106,4681.37006344942,227503.19640855366,80230.30459755391,59007.39169371032,98645.30373177094,116346.54910789721,94340.16080925248,35736.301703635734,24680.90652004161,49506.990840181956,51066.08996827794,63509.54752502728,28889.433362691965,19341.406974666952,32223.38556811764,35990.94335762596
43,4927111,-97.991,29.781,124798.90302776886,84965.97135988282,86835.62636118346,114339.03681958055,102734.88439210392,77546.65546342595,46022.72029497609,44564.63151772882,72473.62318384265,60151.90761499338,64722.74231202513,41174.14111806923,39265.66865669067,58888.91318066913,51012.86631686354,27361.3549285103,14876.301139813046,11558.257478518703,10707.028458802499,16125.735501411138,24995.816392728404,15284.240452140872,12140.467574112967,11460.773510076904,15970.324482264788,21658.983949373127,15291.838363168767,13303.434338484116,12497.120232840174,15687.844220966545,8713.337993264015,3203.4388607928895,722.4248550771604,1631.0923433794699,3567.573513128384,6430.80437363797,2409.533590060443,691.6119377194706,1409.8160609502022,2735.4414905920216,5595.691468878515,2305.822990141606,662.6996018379335,1279.8275497014442,2461.0104026398744,75343.90466938063,22890.972366276066,25729.666437904376,42207.9289582784,41543.11810795987,46256.87812363605,13579.224001213244,15300.739111928653,27034.08739026866,25542.732156761653,37081.38082465879,12262.936353975436,11966.651669953668,21853.72063739613,20791.172371496003
44,4863311,-96.101,32.124,160721.80712707184,119557.21693494752,118049.72888943503,141512.7919965983,134960.38623701315,94644.58318904023,65145.92510880279,61883.97512548526,85892.88601105947,76891.84235859693,77894.32604749312,57861.31704549091,55529.03326173285,73498.68237653843,66195.83968281382,26743.930852172285,18380.03979792553,15897.927455783842,13270.899565382226,18573.19941781597,24555.319765698114,19193.175698640844,16920.051484798958,14686.525737620292,18838.768171689553,21401.498437995004,19205.666588030963,17067.357365572032,14945.27320356195,18154.948898789986,12358.49644459909,5538.008063254576,1274.7631963416356,3955.8882315036653,5781.788983924741,9287.960446236308,4098.4602956977615,1263.6176688419193,3491.86797920609,4535.47659749552,7907.67021342866,3748.212372907068,1307.2339066931702,3357.8466557797387,4080.240787202159,95344.61424947268,35753.418897781725,32161.245699325333,50804.76908754051,53516.011983530065,60588.167043554386,22278.69137118948,20674.850305889737,35646.50918144393,34797.054475519384,47339.050264269245,20300.952369317853,17249.91023940668,29712.29632528784,28650.5522995704
45,5655011,-98.372,30.558,79377.52497751031,44118.34985465331,43757.87689553107,78952.29306488809,61551.5111981457,54898.25485050287,26145.96040604858,24430.344543070456,54868.33818053457,40085.72449503912,47715.25306671151,24214.08672048091,21931.530837490216,46989.77447799749,35212.661275670034,22033.21243432756,11704.735962328,10592.571425917433,10955.163155941065,13821.420744628516,21178.201191445816,12604.540242149089,11073.032757396104,12018.542727954813,14218.579229736457,19700.112826055323,12641.200736958981,11230.336726340556,12665.420142810171,14059.267608041258,6808.0566924695,1600.2948197512594,418.7261226146435,1562.1520386619395,2597.3074183743356,5436.240063327045,1211.7175755951891,413.3085004492495,1370.1409586490736,2107.8517745051395,4814.112140248963,1173.2973491255916,407.9979551474203,1218.4373673598434,1903.461202970455,44449.33823063066,14189.414736064658,15413.122299082059,29599.652954626497,25912.882055100967,32511.623671928726,10337.694350756783,11521.620603662515,22611.49299840513,19245.60790618829,28447.51607918606,10062.755139428491,9696.226212194506,20465.3271437057,17167.95614362869
46,5613211,-94.548,32.849,102759.58021962819,65696.50376530243,63788.295113053835,94036.99186149237,81570.3427398692,74131.76328016176,38860.1373103236,36664.03714987116,65315.185212796525,53742.78073828826,63441.532251301964,35359.627917937505,33183.721397189365,56969.151302391445,47238.508217205075,24042.136252709424,18181.844670597577,16987.54541056134,12413.910424956148,17906.35918970612,22688.987762967117,19959.336605599987,18014.753691876675,14148.13697854139,18702.80375974629,21786.13107430677,19749.33566582278,17782.609852146154,14873.595618379733,18547.91805266386,10873.294848878617,3142.7485473618867,1044.499081751083,2445.13119787334,4376.418418966232,8209.171527262155,2249.2041819103683,845.5533141333792,2103.8719161886825,3351.9502348736464,7172.233616936354,2090.7089123947094,1023.9448825778227,1831.3643932383802,3029.5629512868168,60763.73632041549,23647.789750050608,24542.09401793123,37803.52049387918,36689.28514556913,48474.18763849754,17781.764469959457,18290.772098834233,29803.040615592057,28587.441205720825,42183.281701824075,17200.704306426793,17471.55528217761,27244.71712745057,26025.06460446976
47,7652411,-94.723,32.922,102759.58021962819,65696.50376530243,63788.295113053835,94036.99186149237,81570.3427398692,74131.76328016176,38860.1373103236,36664.03714987116,65315.185212796525,53742.78073828826,63441.532251301964,35359.627917937505,33183.721397189365,56969.151302391445,47238.508217205075,24042.136252709424,18181.844670597577,16987.54541056134,12413.910424956148,17906.35918970612,22688.987762967117,19959.336605599987,18014.753691876675,14148.13697854139,18702.80375974629,21786.13107430677,19749.33566582278,17782.609852146154,14873.595618379733,18547.91805266386,10873.294848878617,3142.7485473618867,1044.499081751083,2445.13119787334,4376.418418966232,8209.171527262155,2249.2041819103683,845.5533141333792,2103.8719161886825,3351.9502348736464,7172.233616936354,2090.7089123947094,1023.9448825778227,1831.3643932383802,3029.5629512868168,60763.73632041549,23647.789750050608,24542.09401793123,37803.52049387918,36689.28514556913,48474.18763849754,17781.764469959457,18290.772098834233,29803.040615592057,28587.441205720825,42183.281701824075,17200.704306426793,17471.55528217761,27244.71712745057,26025.06460446976
48,13389311,-94.9,31.832,111122.54056148052,70839.2521515249,70430.36764468318,99610.7397117603,88000.72501736223,77379.21710295421,41190.46580110189,39524.71052689217,67784.12408549163,56469.629379109974,65619.35413651587,37367.146671397866,35610.78724140624,57621.029207954285,49054.57931431857,25384.240963002547,17774.857951171398,15320.514717853024,12319.447225688311,17699.76521442882,22917.397877597617,19159.422117665978,16619.696508987832,13664.10352852552,18090.155008194237,19877.005523164717,19226.506345834187,17586.345515835314,14840.829824795943,17882.67180240754,11426.319896004568,3633.349653976199,1119.1212483562813,2548.2278415859,4681.754659980737,7660.173617107487,2620.65696775434,929.7227703304847,2139.6833994818066,3337.5591886685297,6693.073108777975,2446.0658287732012,1055.4693929644814,1850.680813039662,3011.32228588883,64481.298086835006,19794.04290649184,20916.51294332921,38888.30925119397,36020.04079696251,47664.981994639435,14751.037580681392,15001.029815283002,28621.978898018537,26509.757072155593,40415.48825979739,14236.325546457329,14082.227537353529,25111.803185938203,23461.461132386612
49,5611911,-97.31,27.608,128104.3641856747,85713.32956443212,82870.3425032198,92686.32701546232,97343.59081719724,76395.9632745659,54267.420767091346,43461.1626056634,60536.64872311157,58665.298842608056,63881.739113635704,50448.85272166897,38446.24938701478,49244.75838997091,50505.3999030726,33709.53433496228,17236.39546641776,10562.349184007346,10102.136596661338,17902.603895512184,28983.911395066487,19114.771395172113,10776.636868684644,10144.233431384875,17254.888272577027,20992.86358282901,18614.032632496885,12445.696919153866,10497.550951871037,15637.536021587699,6852.902735102976,2826.0848145936097,509.1513587020099,830.2655150114927,2754.6011058525223,5806.898473548554,2309.4589412285663,522.8901177644628,805.0150117834419,2361.065636081256,5025.522807493994,2274.789012036194,546.0748329791177,800.7529573626884,2161.7849024679986,78886.64831732125,21500.52485533504,20551.90371750634,28288.52161924099,37306.899627350904,42062.36797825849,13943.977384416032,10934.720872969694,16869.105749348826,20952.54299624826,33607.279411656666,12221.783050702501,7790.761990746052,13837.742688674616,16864.391785444957
50,4189011,-97.419,27.819,128104.3641856747,85713.32956443212,82870.3425032198,92686.32701546232,97343.59081719724,76395.9632745659,54267.420767091346,43461.1626056634,60536.64872311157,58665.298842608056,63881.739113635704,50448.85272166897,38446.24938701478,49244.75838997091,50505.3999030726,33709.53433496228,17236.39546641776,10562.349184007346,10102.136596661338,17902.603895512184,28983.911395066487,19114.771395172113,10776.636868684644,10144.233431384875,17254.888272577027,20992.86358282901,18614.032632496885,12445.696919153866,10497.550951871037,15637.536021587699,6852.902735102976,2826.0848145936097,509.1513587020099,830.2655150114927,2754.6011058525223,5806.898473548554,2309.4589412285663,522.8901177644628,805.0150117834419,2361.065636081256,5025.522807493994,2274.789012036194,546.0748329791177,800.7529573626884,2161.7849024679986,78886.64831732125,21500.52485533504,20551.90371750634,28288.52161924099,37306.899627350904,42062.36797825849,13943.977384416032,10934.720872969694,16869.105749348826,20952.54299624826,33607.279411656666,12221.783050702501,7790.761990746052,13837.742688674616,16864.391785444957
51,4206511,-97.428,27.814,128104.3641856747,85713.32956443212,82870.3425032198,92686.32701546232,97343.59081719724,76395.9632745659,54267.420767091346,43461.1626056634,60536.64872311157,58665.298842608056,63881.739113635704,50448.85272166897,38446.24938701478,49244.75838997091,50505.3999030726,33709.53433496228,17236.39546641776,10562.349184007346,10102.136596661338,17902.603895512184,28983.911395066487,19114.771395172113,10776.636868684644,10144.233431384875,17254.888272577027,20992.86358282901,18614.032632496885,12445.696919153866,10497.550951871037,15637.536021587699,6852.902735102976,2826.0848145936097,509.1513587020099,830.2655150114927,2754.6011058525223,5806.898473548554,2309.4589412285663,522.8901177644628,805.0150117834419,2361.065636081256,5025.522807493994,2274.789012036194,546.0748329791177,800.7529573626884,2161.7849024679986,78886.64831732125,21500.52485533504,20551.90371750634,28288.52161924099,37306.899627350904,42062.36797825849,13943.977384416032,10934.720872969694,16869.105749348826,20952.54299624826,33607.279411656666,12221.783050702501,7790.761990746052,13837.742688674616,16864.391785444957
52,5678011,-101.746,35.284,42915.936542560165,19384.745885430257,19535.687303835854,46911.730078743436,32187.024952642427,30582.626020432195,12051.964816674144,12536.243452631921,35689.276627364954,22715.027729275804,28165.82008758707,11323.734994940447,11653.121124443278,34213.81783343516,21339.12351010149,15716.147340659103,7000.525965933146,8162.507556775398,10765.599042772861,10411.194976535127,17773.54848897463,7255.020713780388,8906.440630818395,12299.967944785592,11558.744444589753,18290.459582939777,7546.4660365166765,8004.185455485425,12340.200880327036,11545.327988817227,4334.425561431223,624.5999409421338,250.8949522693244,2205.8050600082497,1853.9313786627329,4696.7127711166395,488.4964874151464,277.450197585843,1943.4559455319886,1851.5288504124044,4273.335929775482,476.8021161875817,251.2343898140672,1813.767862024881,1703.7850744505029,18432.804795015192,5565.555824491464,5531.056619286777,16022.621976521272,11388.009803828676,16957.955146838645,4836.589325422283,5726.537940887469,15802.656288627473,10830.934675443968,16176.899032334944,5067.66607496713,5420.049026960558,16325.99729597809,10747.65285756018
53,5780011,-97.258,27.889,85940.33660687615,51848.55275382028,53459.79378564205,72526.54571866646,65943.80721625124,60113.78684185354,33576.068866735186,29902.8583769433,52715.633717761855,44077.086950823475,52028.21061381665,31748.2371958318,26783.071021597945,43333.328899262044,38473.21193262711,32969.030015407014,15223.869439459768,9995.250672205082,12732.535958021093,17730.171521273238,28665.228390826345,16580.851033655646,10430.31064459888,13034.682446415436,17177.76812887408,21164.267413603546,16333.749254968769,11981.554552413123,13241.402718347346,15680.243484833196,7379.2684321711085,2216.320574376341,484.564898769383,1340.276399145875,2855.1075761156762,5981.58725452008,1762.371850241954,465.0207568009723,1258.049787233713,2366.7574121991797,5194.9469696680435,1749.7925787116912,481.3913169816198,1227.1712794072248,2163.3255361921447,47791.691354445175,12858.56458667184,11927.352739941778,25849.075019560416,24606.6709251548,33414.39789036846,9857.039749810805,7505.53248733444,18630.77569863603,17351.936456537434,29234.04258069761,9287.722059215776,5960.433562217305,16225.751248885615,15176.987362754075
54,9071611,-97.613,30.209,213546.25109486518,164461.10723437858,160414.2939906987,184731.8251030277,180788.36935574253,113093.49389378319,81692.3992826709,75120.07947430652,102820.76360108156,93181.68406296054,90116.40115748075,71085.68779235079,65299.661831724254,80939.92810577304,76860.41972183221,28889.453018360808,15630.664888753612,12241.891261119335,11223.190926292182,16996.300023631484,25768.046213957776,16416.378228979574,12832.853482632716,12134.687405090104,16787.991332665042,21617.217322754346,16497.742077031442,14001.395649741924,13082.952720650223,16299.826942544485,10784.871971351848,4114.63979691976,913.524753721893,2058.6787359998743,4467.928814498344,7569.589400262518,3152.1638079691847,899.8869057568756,1723.4060336084558,3336.2615368992583,6489.456632357456,2983.900262976379,794.3441293124987,1609.388834594047,2969.2724648100952,134716.8412561313,40321.4801613004,48060.286367789406,66011.55753326514,72277.54132962156,66531.41620096403,19568.1649239377,24238.343713026738,37868.00605579475,37051.4827234308,47854.19021519758,16617.9337914687,17742.075090331884,27468.643944395313,27420.71076034837
55,5021711,-97.612,30.304,213546.25109486518,164461.10723437858,160414.2939906987,184731.8251030277,180788.36935574253,113093.49389378319,81692.3992826709,75120.07947430652,102820.76360108156,93181.68406296054,90116.40115748075,71085.68779235079,65299.661831724254,80939.92810577304,76860.41972183221,28889.453018360808,15630.664888753612,12241.891261119335,11223.190926292182,16996.300023631484,25768.046213957776,16416.378228979574,12832.853482632716,12134.687405090104,16787.991332665042,21617.217322754346,16497.742077031442,14001.395649741924,13082.952720650223,16299.826942544485,10784.871971351848,4114.63979691976,913.524753721893,2058.6787359998743,4467.928814498344,7569.589400262518,3152.1638079691847,899.8869057568756,1723.4060336084558,3336.2615368992583,6489.456632357456,2983.900262976379,794.3441293124987,1609.388834594047,2969.2724648100952,134716.8412561313,40321.4801613004,48060.286367789406,66011.55753326514,72277.54132962156,66531.41620096403,19568.1649239377,24238.343713026738,37868.00605579475,37051.4827234308,47854.19021519758,16617.9337914687,17742.075090331884,27468.643944395313,27420.71076034837
56,8515911,-102.959,31.583,32893.25245565183,13016.1440768112,13728.25125886152,35920.80211443417,23889.61247643968,25627.95809696209,8479.714100026315,9221.10596678476,29428.368445630742,18189.286652350977,24028.103916256685,8185.81857705189,8628.845211763028,27577.596201314693,17105.090976596573,15254.528321439851,6339.314242935329,7106.550216910282,8242.345939050425,9235.68468008397,17945.566828683634,6376.722205811375,7602.378966958523,9498.162649364016,10355.707662704386,21836.19037637346,6492.912793894553,6532.4024403798985,10235.562572865,11274.267045878227,2920.061396542142,381.94394102959984,165.6925982625816,524.4503394042134,998.0370688096343,3643.1114696429804,292.79941426215606,178.89219350235828,469.156744507812,1145.9899554788267,3342.820652674712,295.55419167821753,181.90784861066916,443.8877058314804,1066.04259969877,15009.218347692424,5284.607421632953,4659.9916237908155,13300.722437552848,9563.63495766726,14119.511868126483,4716.784570637107,4700.8282129145755,13539.240674333567,9269.091331502934,14254.320541578803,4978.3732236991455,4405.971752820481,14758.024674966631,9599.172548266266
57,8516011,-95.899,29.264,161675.58668559665,135761.18033084655,144163.31012617954,138493.28780306655,145023.3412364223,98118.52719018051,73018.512314163,72261.21452341962,84946.63786202844,82086.2229724479,80114.1564791718,64815.88121618392,63655.181853214344,67921.16984786396,69126.5973491085,32943.501208509246,19867.181517551515,13937.188655271933,12995.58555675943,19935.86423452303,27381.43378850073,20207.10593999735,15077.869065829118,13727.788783296817,19098.549394406004,19954.288261552567,20284.36489807214,17745.592156779687,14248.03701323682,18058.070582410306,13115.76411376824,6546.765390491471,1692.2813372629048,3006.41749805335,6090.307084893992,7991.981602597423,4901.547412115888,1466.9578146650033,2565.7040221055568,4231.547712870968,6805.795963483988,4584.2382201302335,1290.404001778123,2524.1853878492325,3801.1558933103943,96248.22080171049,30601.760811851716,28450.618261001648,51490.57815451419,51697.794507269515,57533.51546865904,18047.460354142087,14856.55301531508,33341.31550224119,30944.711085089344,44159.84962705636,15953.982970084482,12044.62484492662,25849.14953397178,24501.901744009814
58,13392711,-96.068,29.289,161675.58668559665,135761.18033084655,144163.31012617954,138493.28780306655,145023.3412364223,98118.52719018051,73018.512314163,72261.21452341962,84946.63786202844,82086.2229724479,80114.1564791718,64815.88121618392,63655.181853214344,67921.16984786396,69126.5973491085,32943.501208509246,19867.181517551515,13937.188655271933,12995.58555675943,19935.86423452303,27381.43378850073,20207.10593999735,15077.869065829118,13727.788783296817,19098.549394406004,19954.288261552567,20284.36489807214,17745.592156779687,14248.03701323682,18058.070582410306,13115.76411376824,6546.765390491471,1692.2813372629048,3006.41749805335,6090.307084893992,7991.981602597423,4901.547412115888,1466.9578146650033,2565.7040221055568,4231.547712870968,6805.795963483988,4584.2382201302335,1290.404001778123,2524.1853878492325,3801.1558933103943,96248.22080171049,30601.760811851716,28450.618261001648,51490.57815451419,51697.794507269515,57533.51546865904,18047.460354142087,14856.55301531508,33341.31550224119,30944.711085089344,44159.84962705636,15953.982970084482,12044.62484492662,25849.14953397178,24501.901744009814
59,7927311,-99.176,34.083,50986.51615542904,26613.15630206583,25189.778935123126,63571.00230458328,41590.11342430032,40379.09173303607,17567.58247160614,15817.724124410674,47441.99146213564,30301.597447797132,36911.581584025924,16834.79747434491,14704.356142433511,45637.31091625179,28522.011529264033,20009.561456325013,9764.387888231442,10317.148347975959,12023.665667260535,13028.690839948238,22201.559028907424,11157.321320116162,10966.642958398532,14372.091799262413,14674.403776671134,24328.031058878147,11420.431513790205,9867.527361019405,14800.502942766358,15104.123219113528,7451.981167863492,933.9047999355131,338.7074372885644,2332.034453285372,2764.1569645932354,7491.0999944778005,744.1904804867924,344.94545038332706,2040.522651346097,2655.1896441735043,6587.389580267578,732.1654169673284,298.49232683695834,1824.0593950543764,2360.5266797815602,22166.23084248661,6651.834711640222,7120.848442746568,21214.56948661006,14288.370870870865,22638.189459534442,6397.432430231645,7371.520574220353,20399.97816642172,14201.78015760204,21839.61222850532,6761.032179872269,7088.771427298775,20937.1038192894,14156.629913741443
60,9051811,-97.909,33.061,96346.52577823708,57848.765626821456,55077.52552542805,96695.67716215503,76492.12352316041,63532.91907473134,32622.884674495108,29790.25342704335,64068.07032679634,47503.53187576654,54808.691530824435,29752.931412993334,26702.51659416165,59381.54677123053,42661.421577302484,23665.256281980146,13309.00562041854,12621.966409219205,12543.55244130088,15534.945188229693,23888.747201563856,12981.312826662686,12926.210421565649,14090.407103350644,15971.66938828571,24187.320767230758,13182.783234045508,11830.006787834736,14128.578695101529,15832.172371053133,9552.224834774352,2686.1976309209535,657.1994775993736,3353.7454339261303,4062.3418443052024,9151.66233104861,1924.3482148845906,600.4961010537725,3009.376605396016,3671.470813095747,7823.531873653607,1810.5490572128642,405.6806391397065,3028.7257292919694,3267.121824824537,51782.59415972159,17071.901207915307,18925.548515058446,32965.85606166337,30186.474986089677,41347.76996059955,12791.477127750024,15181.497602277303,26901.7567342941,24055.625356230245,35393.74826330157,12623.36878767324,13306.146612221997,25484.097154454677,21701.84020441287
61,8532511,-98.612,33.135,68507.38968051458,34406.970967791625,32704.29169931335,70737.62264246665,51589.06874752155,49929.82407265901,20748.465620068473,19014.221938814124,50952.51455042957,35161.2565454928,44347.58459819484,19377.95300387476,17259.883120048056,48469.065751176626,32363.621618323567,21034.818382004087,11176.891231778294,11544.643040232888,13009.853341896125,14191.551498977848,21710.577825332333,11644.477076458523,11798.053093638773,15064.158544286769,15054.316634929099,22058.99941671165,11800.282847280541,10722.896840812746,14634.239148517638,14804.104563330646,7939.816997588434,1447.4195714322238,434.9278610861148,2867.5487465733063,3172.4282941700194,7758.536706102635,1068.8084911848982,408.790913371086,2627.0074169724708,2965.7858819077724,6750.615518517588,1032.8237338450162,305.40342901169714,2540.6480290286686,2657.3726776007425,33073.95877721475,10143.049350560386,12003.525825246958,23913.92016463939,19783.613529415372,30170.33444823351,8632.375429660158,11069.598608229193,22539.670195747163,18102.994670467506,27729.75163796906,8907.36871772756,10061.67827764466,22847.077677209065,17386.469077637586
